drop,optimizer,warmup_lr,activation,residual,batch_size,epochs,dense,latent_dim,reduce_lr,model,learning_rate,run_id,training_loss,validation_loss,runtime_hours,run_id,training_loss,validation_loss,runtime_hours
0.6436,rmsprop,0,tanh,0,128,101,"[978, 978, 978, 978, 978]",2,0,ae,0.0986,360_1_56,0.2123936657331608,0.21212348620096844,0.0194275025,360_1_56,0.2123936657331608,0.21212348620096844,0.0194275025
0.7693,rmsprop,0,relu,1,256,141,"[978, 978, 978]",128,0,vae,0.0068,360_2_327,nan,nan,0.0149017675,360_2_327,nan,nan,0.0149017675
0.7691,sgd,1,tanh,0,128,169,"[978, 978, 978]",32,0,vae,0.0624,360_2_85,0.7726377815670438,0.6997315017382304,0.022491334444444445,360_2_85,0.7726377815670438,0.6997315017382304,0.022491334444444445
0.518,rmsprop,0,sigmoid,1,256,110,"[978, 978, 978, 978, 978, 978]",8,0,ae,0.0242,360_5_92,0.19718658721005475,0.19706602255503336,0.016339519444444447,360_5_92,0.19718658721005475,0.19706602255503336,0.016339519444444447
0.7691,sgd,0,relu,0,128,177,"[978, 978, 978]",32,0,ae,0.0085,360_2_71,0.02518522521963826,0.024878896176815032,0.020632572777777775,360_2_71,0.02518522521963826,0.024878896176815032,0.020632572777777775
0.609,adam,1,sigmoid,1,1024,113,"[978, 978, 978, 978, 978, 978]",8,1,vae,0.0684,360_1_122,nan,nan,0.012009658055555556,360_1_122,nan,nan,0.012009658055555556
0.4727,adam,0,relu,1,512,149,"[1800, 600]",2,1,ae,0.0879,360_1_310,0.014570396236247486,0.014532823115587234,0.010966122222222222,360_1_310,0.014570396236247486,0.014532823115587234,0.010966122222222222
0.7513,rmsprop,0,tanh,0,256,124,"[978, 978, 978, 978, 978, 978]",128,0,ae,0.021,360_5_66,0.19650323673530862,0.1956365664800008,0.01842332166666667,360_5_66,0.19650323673530862,0.1956365664800008,0.01842332166666667
0.1894,rmsprop,0,sigmoid,1,256,176,"[978, 978, 978, 978]",8,0,vae,0.0218,360_5_296,nan,nan,0.022051483055555557,360_5_296,nan,nan,0.022051483055555557
0.8054,sgd,0,relu,1,1024,100,"[978, 978, 978, 978, 978]",512,0,vae,0.058,360_3_141,nan,nan,0.0086523,360_3_141,nan,nan,0.0086523
0.5709,sgd,1,sigmoid,1,1024,159,"[978, 978, 978]",8,0,vae,0.0248,360_4_236,849.044389558015,850.15966796875,0.0105281575,360_4_236,849.044389558015,850.15966796875,0.0105281575
0.1872,rmsprop,1,sigmoid,1,64,123,"[978, 978, 978, 978, 978, 978]",2,0,ae,0.096,360_1_319,0.014837142529862898,0.015364288638035456,0.04351319583333333,360_1_319,0.014837142529862898,0.015364288638035456,0.04351319583333333
0.7682,sgd,0,tanh,1,128,157,"[978, 978, 978]",512,0,vae,0.0083,360_2_78,nan,nan,0.022130806666666666,360_2_78,nan,nan,0.022130806666666666
0.8054,adam,0,sigmoid,0,64,193,"[1800, 600]",32,1,vae,0.0413,360_3_148,0.6714537798916852,0.6713122876485189,0.04964878027777778,360_3_148,0.6714537798916852,0.6713122876485189,0.04964878027777778
0.4217,rmsprop,0,sigmoid,0,256,150,"[978, 978, 978]",8,1,vae,0.023,360_5_254,0.6717538015930741,0.671322971979777,0.01587424111111111,360_5_254,0.6717538015930741,0.671322971979777,0.01587424111111111
0.5636,rmsprop,1,sigmoid,0,256,166,"[978, 978, 978, 978]",512,0,vae,0.0896,360_1_60,0.681813071568807,0.6797384111086527,0.021126028055555558,360_1_60,0.681813071568807,0.6797384111086527,0.021126028055555558
0.7696,sgd,0,tanh,0,256,102,"[978, 978, 978]",32,0,vae,0.0085,360_2_123,0.9598882884449429,0.704973820845286,0.00975041361111111,360_2_123,0.9598882884449429,0.704973820845286,0.00975041361111111
0.8085,sgd,0,relu,0,128,128,"[978, 978, 978]",32,0,vae,0.0093,360_2_311,nan,nan,0.016917947500000002,360_2_311,nan,nan,0.016917947500000002
0.3995,rmsprop,0,tanh,0,1024,103,"[1800, 600]",2,0,vae,0.0389,360_3_183,6.9616149506745515,7.003148078918457,0.0066360363888888895,360_3_183,6.9616149506745515,7.003148078918457,0.0066360363888888895
0.1349,rmsprop,0,relu,1,1024,103,"[978, 978]",512,0,vae,0.0493,360_3_345,nan,nan,0.006716889166666667,360_3_345,nan,nan,0.006716889166666667
0.4698,sgd,1,sigmoid,0,128,176,"[978, 978, 978, 978, 978]",2,0,ae,0.0024,360_1_94,0.0420366609427664,0.029755601609746614,0.027221226944444444,360_1_94,0.0420366609427664,0.029755601609746614,0.027221226944444444
0.0339,rmsprop,0,sigmoid,0,256,107,"[978, 978, 978, 978]",512,1,vae,0.0248,360_4_200,1.588481437365214,1.5865741348266602,0.014212720555555555,360_4_200,1.588481437365214,1.5865741348266602,0.014212720555555555
0.8803,rmsprop,0,sigmoid,1,64,101,"[978, 978, 978, 978]",2,1,vae,0.0969,360_3_177,nan,nan,0.029897890833333333,360_3_177,nan,nan,0.029897890833333333
0.7954,sgd,0,relu,0,256,156,"[978, 978, 978]",2,0,ae,0.0677,360_2_47,0.024530479825205273,0.024513032833735147,0.013611719444444444,360_2_47,0.024530479825205273,0.024513032833735147,0.013611719444444444
0.4291,adam,1,tanh,0,128,191,"[978, 978, 978, 978, 978, 978]",128,0,vae,0.0064,360_1_114,0.9520626151120222,0.9769238615036011,0.049910999166666664,360_1_114,0.9520626151120222,0.9769238615036011,0.049910999166666664
0.6545,rmsprop,0,tanh,0,256,153,"[1800, 600]",8,1,ae,0.0206,360_5_50,0.2026484422330503,0.20011609097321828,0.013840213888888888,360_5_50,0.2026484422330503,0.20011609097321828,0.013840213888888888
0.0234,adam,1,tanh,1,32,107,"[978, 978, 978, 978, 978]",2,1,ae,0.0351,360_1_326,0.23057930619628342,0.22988473971684772,0.07116218,360_1_326,0.23057930619628342,0.22988473971684772,0.07116218
0.084,adam,0,sigmoid,1,256,147,"[978, 978, 978, 978]",8,1,vae,0.0278,360_5_298,8.17424516748499,8.16615104675293,0.020642872222222223,360_5_298,8.17424516748499,8.16615104675293,0.020642872222222223
0.8048,sgd,0,sigmoid,0,64,161,"[978, 978, 978, 978, 978, 978]",128,0,vae,0.0439,360_4_238,0.6929811005239134,0.6799286119143169,0.04891703944444444,360_4_238,0.6929811005239134,0.6799286119143169,0.04891703944444444
0.2632,rmsprop,0,sigmoid,0,256,136,"[978, 978, 978, 978, 978]",8,0,ae,0.0244,360_5_68,0.1807954591291922,0.18140783687432607,0.017803165833333332,360_5_68,0.1807954591291922,0.18140783687432607,0.017803165833333332
0.854,sgd,0,sigmoid,0,64,144,"[978, 978, 978, 978, 978, 978]",512,1,ae,0.0535,360_1_58,0.05522628496090571,0.01480263914912939,0.0407670175,360_1_58,0.05522628496090571,0.01480263914912939,0.0407670175
0.7691,sgd,0,tanh,0,512,172,"[978, 978, 978]",2,0,vae,0.0528,360_2_329,0.698039793614988,0.6970019340515137,0.01331741888888889,360_2_329,0.698039793614988,0.6970019340515137,0.01331741888888889
0.6017,rmsprop,0,tanh,0,256,102,"[978, 978, 978]",8,1,vae,0.02,360_5_57,0.7157394446267022,0.6918473585446676,0.010622047222222222,360_5_57,0.7157394446267022,0.6918473585446676,0.010622047222222222
0.0744,adam,1,sigmoid,1,256,183,"[978, 978, 978, 978]",2,0,ae,0.0063,360_1_321,0.014685116028068242,0.014622534898420175,0.022877309722222225,360_1_321,0.014685116028068242,0.014622534898420175,0.022877309722222225
0.8603,sgd,0,tanh,0,512,152,"[978, 978, 978]",32,1,ae,0.0089,360_2_40,0.11432903991805182,0.025425491854548454,0.0107629725,360_2_40,0.11432903991805182,0.025425491854548454,0.0107629725
0.4234,sgd,1,relu,1,512,123,"[978, 978, 978, 978, 978]",2,1,ae,0.082,360_1_113,0.024988854157703893,0.024896103888750076,0.011346412222222223,360_1_113,0.024988854157703893,0.024896103888750076,0.011346412222222223
0.2564,rmsprop,0,relu,0,1024,159,"[978, 978, 978, 978, 978]",8,0,vae,0.0248,360_4_207,nan,nan,0.013744167222222223,360_4_207,nan,nan,0.013744167222222223
0.5209,adam,1,relu,0,1024,103,"[978, 978, 978, 978, 978, 978]",128,0,vae,0.0313,360_3_170,nan,nan,0.011068482777777779,360_3_170,nan,nan,0.011068482777777779
0.5846,rmsprop,0,relu,0,1024,105,"[978, 978, 978, 978, 978, 978]",512,1,vae,0.0402,360_3_342,nan,nan,0.010576515555555556,360_3_342,nan,nan,0.010576515555555556
0.0013,rmsprop,0,sigmoid,0,32,147,"[978, 978, 978, 978, 978, 978]",32,1,vae,0.0128,360_1_93,0.6715265046225654,0.6713042259216309,0.10319231222222222,360_1_93,0.6715265046225654,0.6713042259216309,0.10319231222222222
0.7694,rmsprop,0,tanh,1,64,112,"[978, 978, 978]",2,0,vae,0.0088,360_2_316,nan,nan,0.028141702777777777,360_2_316,nan,nan,0.028141702777777777
0.8056,rmsprop,0,sigmoid,0,32,100,"[978, 978, 978, 978]",32,0,vae,0.0549,360_3_184,0.7178451981367888,0.6862764040629069,0.054001873888888885,360_3_184,0.7178451981367888,0.6862764040629069,0.054001873888888885
0.5662,adam,1,tanh,0,256,152,"[978, 978]",512,1,vae,0.023,360_1_67,3.4679043942910655,3.3402277056376137,0.01528690277777778,360_1_67,3.4679043942910655,3.3402277056376137,0.01528690277777778
0.6722,rmsprop,0,tanh,0,256,125,"[978, 978, 978]",128,0,vae,0.022,360_5_253,267179068977.4975,17.76172686258952,0.013235902222222222,360_5_253,267179068977.4975,17.76172686258952,0.013235902222222222
0.7679,sgd,1,sigmoid,0,1024,123,"[978, 978, 978]",128,0,vae,0.0073,360_2_124,1.0025746024096454,0.723925769329071,0.008175023333333333,360_2_124,1.0025746024096454,0.723925769329071,0.008175023333333333
0.7784,sgd,1,relu,1,1024,106,"[978, 978, 978, 978, 978]",8,0,vae,0.0326,360_1_184,nan,nan,0.008826366666666667,360_1_184,nan,nan,0.008826366666666667
0.3341,rmsprop,0,tanh,0,64,137,"[978, 978]",8,1,vae,0.0248,360_4_290,0.6889404842588637,0.6783491659164429,0.02882776111111111,360_4_290,0.6889404842588637,0.6783491659164429,0.02882776111111111
0.7936,rmsprop,0,tanh,0,256,184,"[978, 978]",128,0,vae,0.0206,360_5_230,3464642133528.553,14.498529510498047,0.017635556666666666,360_5_230,3464642133528.553,14.498529510498047,0.017635556666666666
0.8753,rmsprop,0,sigmoid,0,512,105,"[978, 978, 978]",2,0,ae,0.0083,360_2_147,0.014580819679907075,0.014528471045196056,0.008123693333333333,360_2_147,0.014580819679907075,0.014528471045196056,0.008123693333333333
0.8039,sgd,0,sigmoid,1,32,116,"[978, 978, 978, 978, 978, 978]",8,0,vae,0.005,360_4_264,nan,nan,0.065033885,360_4_264,nan,nan,0.065033885
0.3255,adam,1,relu,0,1024,103,"[978, 978, 978, 978, 978]",512,0,vae,0.0236,360_3_113,0.6715184847513834,0.671325147151947,0.009879329999999999,360_3_113,0.6715184847513834,0.671325147151947,0.009879329999999999
0.8054,adam,0,sigmoid,1,1024,100,"[978, 978, 978, 978]",512,0,vae,0.0562,360_3_321,nan,nan,0.008658076666666667,360_3_321,nan,nan,0.008658076666666667
0.1487,rmsprop,0,sigmoid,0,256,151,"[978, 978, 978, 978]",8,0,vae,0.0219,360_5_34,1.2121508497662015,1.2093684736887613,0.018328691944444444,360_5_34,1.2121508497662015,1.2093684736887613,0.018328691944444444
0.0901,adam,0,tanh,1,64,117,"[1800, 600]",128,1,vae,0.0122,360_1_342,1.5903750592690926,1.5636559502283731,0.029212922222222222,360_1_342,1.5903750592690926,1.5636559502283731,0.029212922222222222
0.7693,adam,0,tanh,0,256,200,"[978, 978, 978]",2,0,vae,0.0024,360_2_23,0.6731957790586683,0.671756558418274,0.02247814444444444,360_2_23,0.6731957790586683,0.671756558418274,0.02247814444444444
0.5277,sgd,1,relu,1,512,190,"[978, 978, 978]",8,0,ae,0.0459,360_1_170,0.02472778520098439,0.024689096957445145,0.013542076944444445,360_1_170,0.02472778520098439,0.024689096957445145,0.013542076944444445
0.7693,sgd,0,relu,0,64,194,"[978, 978, 978]",128,0,vae,0.0007,360_2_178,0.8342167782783508,0.6926462769508361,0.04104408777777777,360_2_178,0.8342167782783508,0.6926462769508361,0.04104408777777777
0.8179,sgd,0,relu,1,256,113,"[978, 978, 978]",512,0,vae,0.0092,360_2_24,nan,nan,0.01112759,360_2_24,nan,nan,0.01112759
0.3594,sgd,1,tanh,1,256,196,"[978, 978, 978]",2,0,ae,0.0492,360_1_177,0.021812168624666003,0.01971077372630437,0.017211053055555557,360_1_177,0.021812168624666003,0.01971077372630437,0.017211053055555557
0.5366,rmsprop,1,tanh,1,256,138,"[978, 978]",128,1,ae,0.0204,360_5_33,0.014680432230234146,0.014527819467087586,0.01190548472222222,360_5_33,0.014680432230234146,0.014527819467087586,0.01190548472222222
0.6863,sgd,1,sigmoid,0,512,158,"[978, 978, 978, 978, 978]",128,1,ae,0.098,360_1_345,0.038866348603257425,0.015146142803132534,0.014505645555555556,360_1_345,0.038866348603257425,0.015146142803132534,0.014505645555555556
0.298,rmsprop,0,relu,1,1024,103,"[1800, 600]",32,0,vae,0.0832,360_3_326,nan,nan,0.006606014722222222,360_3_326,nan,nan,0.006606014722222222
0.6832,rmsprop,0,sigmoid,0,256,120,"[1800, 600]",512,0,vae,0.0248,360_4_263,0.6717134081875836,0.6714579200744629,0.012519325555555556,360_4_263,0.6717134081875836,0.6714579200744629,0.012519325555555556
0.7942,rmsprop,0,relu,0,1024,100,"[978, 978, 978, 978]",128,1,vae,0.0712,360_3_114,nan,nan,0.007909714722222221,360_3_114,nan,nan,0.007909714722222221
0.3287,adam,0,tanh,0,32,167,"[978, 978, 978, 978, 978]",8,1,vae,0.0363,360_5_237,1.5210686842600505,1.070759194691976,0.11984359916666666,360_5_237,1.5210686842600505,1.070759194691976,0.11984359916666666
0.8998,sgd,0,tanh,1,128,174,"[978, 978, 978]",128,0,vae,0.0577,360_2_140,nan,nan,0.023642106666666666,360_2_140,nan,nan,0.023642106666666666
0.7154,adam,0,sigmoid,0,1024,103,"[978, 978]",2,0,vae,0.0248,360_4_297,0.6927198751767476,0.6923244595527649,0.0062947958333333335,360_4_297,0.6927198751767476,0.6923244595527649,0.0062947958333333335
0.2502,adam,1,tanh,0,32,126,"[978, 978]",128,1,ae,0.0875,360_1_183,0.2571015561068499,0.2570165991783142,0.04500153055555555,360_1_183,0.2571015561068499,0.2570165991783142,0.04500153055555555
0.7002,adam,0,relu,0,1024,103,"[978, 978]",512,0,ae,0.0453,360_3_319,0.014643511355475144,0.01453276164829731,0.0061970897222222215,360_3_319,0.014643511355475144,0.01453276164829731,0.0061970897222222215
0.2634,rmsprop,1,relu,0,512,104,"[978, 978, 978, 978, 978]",8,0,vae,0.058,360_1_148,nan,nan,0.011747416666666666,360_1_148,nan,nan,0.011747416666666666
0.5977,adam,0,tanh,1,128,166,"[978, 978, 978, 978, 978]",8,0,ae,0.0842,360_5_208,0.21000934724454526,0.19744650344053905,0.03524495638888889,360_5_208,0.21000934724454526,0.19744650344053905,0.03524495638888889
0.7693,rmsprop,1,sigmoid,0,256,171,"[978, 978, 978]",512,0,ae,0.0018,360_2_182,0.014575228638671063,0.014533444891373317,0.01745801916666667,360_2_182,0.014575228638671063,0.014533444891373317,0.01745801916666667
0.4663,rmsprop,0,relu,0,1024,103,"[978, 978, 978, 978]",2,0,vae,0.0174,360_3_310,83948323472.48521,0.8350805044174194,0.008096278611111112,360_3_310,83948323472.48521,0.8350805044174194,0.008096278611111112
0.2228,rmsprop,0,relu,0,1024,103,"[978, 978, 978, 978, 978]",512,0,vae,0.0659,360_3_122,nan,nan,0.009609382222222221,360_3_122,nan,nan,0.009609382222222221
0.3939,rmsprop,0,tanh,0,32,164,"[978, 978]",32,0,ae,0.0248,360_4_255,0.23716405978909244,0.23694722970326743,0.05170108444444445,360_4_255,0.23716405978909244,0.23694722970326743,0.05170108444444445
0.8859,sgd,1,tanh,0,32,195,"[978, 978, 978]",128,0,vae,0.0048,360_2_12,nan,nan,0.07342268277777778,360_2_12,nan,nan,0.07342268277777778
0.4543,sgd,1,tanh,0,64,187,"[978, 978, 978]",32,1,ae,0.0128,360_1_141,0.02734435286786821,0.0202017301072677,0.03401499166666667,360_1_141,0.02734435286786821,0.0202017301072677,0.03401499166666667
0.7693,sgd,1,tanh,1,128,170,"[978, 978, 978]",512,0,vae,0.0084,360_2_176,nan,nan,0.02398136638888889,360_2_176,nan,nan,0.02398136638888889
0.7669,rmsprop,0,tanh,1,256,140,"[978, 978, 978]",512,0,vae,0.0229,360_5_201,nan,nan,0.01573561861111111,360_5_201,nan,nan,0.01573561861111111
0.047,rmsprop,1,tanh,1,64,111,"[978, 978, 978, 978, 978, 978]",128,0,ae,0.099,360_1_35,0.2610740700474492,0.2609810531139374,0.03957355861111111,360_1_35,0.2610740700474492,0.2609810531139374,0.03957355861111111
0.7696,rmsprop,1,tanh,0,1024,154,"[978, 978, 978]",2,0,vae,0.0032,360_2_344,0.7728140759468078,0.6955714821815491,0.011540892777777777,360_2_344,0.7728140759468078,0.6955714821815491,0.011540892777777777
0.8754,sgd,1,relu,0,128,162,"[978, 978, 978]",512,1,ae,0.0693,360_2_149,0.02534607736048875,0.02493453601996104,0.02001960694444444,360_2_149,0.02534607736048875,0.02493453601996104,0.02001960694444444
0.7692,sgd,0,sigmoid,0,256,126,"[978, 978, 978]",2,0,ae,0.0723,360_2_343,0.04667457340492143,0.015114586303631465,0.010816806666666666,360_2_343,0.04667457340492143,0.015114586303631465,0.010816806666666666
0.898,sgd,0,sigmoid,0,128,147,"[978, 978, 978]",512,0,ae,0.0014,360_2_171,0.11302201351633778,0.03707315956552824,0.01812917388888889,360_2_171,0.11302201351633778,0.03707315956552824,0.01812917388888889
0.1931,sgd,0,tanh,0,32,109,"[978, 978, 978]",512,0,vae,0.0091,360_1_32,0.7264054029076188,0.7103474617004395,0.042885489444444445,360_1_32,0.7264054029076188,0.7103474617004395,0.042885489444444445
0.188,adam,0,relu,0,256,124,"[978, 978, 978, 978]",8,1,ae,0.0307,360_5_206,0.014581888011760183,0.014529657550156116,0.015284328333333333,360_5_206,0.014581888011760183,0.014529657550156116,0.015284328333333333
0.8999,sgd,0,sigmoid,0,128,121,"[978, 978, 978]",512,0,vae,0.0094,360_2_15,1.063492743174235,0.6779921706517538,0.016931870833333335,360_2_15,1.063492743174235,0.6779921706517538,0.016931870833333335
0.7688,rmsprop,1,tanh,1,128,148,"[978, 978, 978, 978, 978, 978]",512,0,ae,0.0462,360_1_146,0.2729498198297289,0.25595942576726277,0.03294594138888889,360_1_146,0.2729498198297289,0.25595942576726277,0.03294594138888889
0.8056,adam,1,tanh,0,128,101,"[978, 978, 978, 978]",512,0,vae,0.0902,360_3_125,nan,nan,0.02267646972222222,360_3_125,nan,nan,0.02267646972222222
0.8039,rmsprop,0,sigmoid,0,1024,112,"[978, 978, 978, 978, 978, 978]",2,0,ae,0.0211,360_4_252,0.014621709877694095,0.014551747590303421,0.010343772777777779,360_4_252,0.014621709877694095,0.014551747590303421,0.010343772777777779
0.8915,sgd,1,relu,0,128,145,"[978, 978, 978]",128,1,ae,0.0601,360_2_185,0.02524692177772522,0.024935400113463402,0.01732851111111111,360_2_185,0.02524692177772522,0.024935400113463402,0.01732851111111111
0.3204,rmsprop,0,relu,1,1024,103,"[978, 978]",32,0,ae,0.096,360_3_317,0.2150530375374688,0.2151060849428177,0.005783675,360_3_317,0.2150530375374688,0.2151060849428177,0.005783675
0.5389,rmsprop,0,relu,1,256,125,"[978, 978, 978, 978, 978, 978]",512,0,vae,0.0199,360_5_239,nan,nan,0.020763668611111112,360_5_239,nan,nan,0.020763668611111112
0.2719,rmsprop,1,sigmoid,1,64,181,"[978, 978, 978, 978]",512,0,vae,0.0248,360_4_299,nan,nan,0.0575722575,360_4_299,nan,nan,0.0575722575
0.8792,rmsprop,0,tanh,1,256,101,"[978, 978]",512,0,vae,0.0276,360_3_328,nan,nan,0.009970105833333333,360_3_328,nan,nan,0.009970105833333333
0.6911,rmsprop,1,relu,1,1024,102,"[978, 978]",32,1,ae,0.0072,360_1_179,0.014648128300905228,0.014532705768942833,0.0058065408333333336,360_1_179,0.014648128300905228,0.014532705768942833,0.0058065408333333336
0.7695,sgd,1,tanh,0,256,160,"[978, 978, 978]",512,0,vae,0.0087,360_2_328,1.1769475392942075,0.7144566377003988,0.016255135833333333,360_2_328,1.1769475392942075,0.7144566377003988,0.016255135833333333
0.0132,sgd,1,tanh,0,256,199,"[1800, 600]",8,1,vae,0.086,360_1_59,0.6770277514281097,0.6767467864354452,0.017452460277777776,360_1_59,0.6770277514281097,0.6767467864354452,0.017452460277777776
0.8039,rmsprop,0,relu,1,128,155,"[978, 978, 978, 978, 978, 978]",2,0,vae,0.0768,360_4_239,nan,nan,0.03641363111111111,360_4_239,nan,nan,0.03641363111111111
0.823,rmsprop,0,relu,0,256,190,"[978, 978, 978, 978, 978, 978]",8,0,vae,0.0244,360_5_299,nan,nan,0.02936586277777778,360_5_299,nan,nan,0.02936586277777778
0.0483,rmsprop,0,sigmoid,0,256,146,"[978, 978, 978, 978]",8,1,vae,0.0562,360_5_69,1.2695455368249383e+32,8.775736628540291e+31,0.0179816725,360_5_69,1.2695455368249383e+32,8.775736628540291e+31,0.0179816725
0.3084,rmsprop,0,sigmoid,0,512,112,"[978, 978, 978]",32,0,vae,0.0894,360_1_66,nan,nan,0.009330613333333333,360_1_66,nan,nan,0.009330613333333333
0.6966,rmsprop,0,relu,0,256,113,"[978, 978]",128,0,ae,0.0228,360_5_252,0.014589182221227221,0.01456408145527045,0.009196160833333333,360_5_252,0.014589182221227221,0.01456408145527045,0.009196160833333333
0.7694,sgd,1,sigmoid,1,32,124,"[978, 978, 978]",32,0,vae,0.0014,360_2_125,1.0524048760929188e+16,1.0604349129420526e+16,0.046462789444444444,360_2_125,1.0524048760929188e+16,1.0604349129420526e+16,0.046462789444444444
0.7962,sgd,1,sigmoid,0,128,164,"[978, 978, 978]",2,0,vae,0.0085,360_2_317,0.7682479051307396,0.6748110278447469,0.02203385388888889,360_2_317,0.7682479051307396,0.6748110278447469,0.02203385388888889
0.8051,rmsprop,0,relu,1,1024,101,"[978, 978]",2,1,vae,0.0615,360_3_185,nan,nan,0.006182201666666666,360_3_185,nan,nan,0.006182201666666666
0.7892,adam,0,relu,0,512,156,"[978, 978, 978]",128,1,ae,0.0524,360_1_112,0.014579648105082688,0.014540957286953926,0.012638789722222222,360_1_112,0.014579648105082688,0.014540957286953926,0.012638789722222222
0.7695,rmsprop,0,sigmoid,0,512,175,"[978, 978, 978]",2,0,vae,0.009,360_2_41,0.671513604234766,0.6713218688964844,0.01407813638888889,360_2_41,0.671513604234766,0.6713218688964844,0.01407813638888889
